name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
Maruti Ciaz ZDi Plus SHVS,2016.0,750000,50000.0,Diesel,,Manual,First Owner
Maruti Omni E MPI STD BS IV,2014.0,250000,60516.0,Petrol,Individual,Manual,First Owner
Hyundai Verna 1.6 SX,2012.0,434999,235000.0,Diesel,Individual,Manual,Second Owner
Mercedes-Benz E-Class 280 CDI,2007.0,900000,76731.0,Diesel,Dealer,Automatic,First Owner
Maruti Swift ZDI,2016.0,685000,64000.0,Diesel,Dealer,Manual,First Owner
Maruti Swift VDI BSIV,2014.0,540000,65000.0,Diesel,Dealer,Manual,First Owner
Honda City i-VTEC CVT ZX,2018.0,1165000,13000.0,Petrol,Dealer,Automatic,Test Drive Car
Ford Ecosport 1.5 DV5 MT Titanium Optional,2014.0,610000,77000.0,Diesel,Dealer,Manual,First Owner
Hyundai EON Era,2011.0,254999,24000.0,Petrol,Dealer,Manual,First Owner
Nissan Micra Active XV,2014.0,280000,63840.0,Petrol,Dealer,Manual,First Owner
Tata Tiago 1.2 Revotron XT,2017.0,370000,25000.0,Petrol,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2011.0,459999,76400.0,Diesel,Individual,Manual,Second Owner
Maruti Zen LX,1998.0,42000,70000.0,Petrol,Individual,Manual,Third Owner
Maruti Zen LX,1998.0,42000,70000.0,Petrol,Individual,Manual,Third Owner
Fiat Linea Active (Diesel),2011.0,190000,80000.0,Diesel,Individual,Manual,Third Owner
Fiat Punto 1.4 Emotion,2010.0,165000,,Petrol,Individual,Manual,Fourth & Above Owner
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017.0,710000,40000.0,Diesel,,Manual,First Owner
Hyundai Creta 1.6 SX Option,2018.0,1200000,15000.0,Petrol,Individual,Manual,First Owner
Maruti Zen Estilo LXI BS IV,2011.0,229999,70000.0,Petrol,Individual,Manual,First Owner
Renault KWID RXT,2018.0,310000,15000.0,Petrol,Individual,Manual,First Owner
Maruti Wagon R VXI BS IV,2015.0,320000,40000.0,Petrol,Individual,Manual,First Owner
Maruti 800 AC,2006.0,100000,54000.0,Petrol,Individual,Manual,First Owner
Hyundai Verna CRDi,2009.0,160000,90000.0,Diesel,Individual,Manual,First Owner
Maruti 800 AC BSIII,2007.0,60000,52000.0,Petrol,Individual,Manual,First Owner
Tata Indigo LS,2012.0,100000,200000.0,Diesel,Individual,Manual,Third Owner
Chevrolet Beat Diesel LT,2016.0,350000,35000.0,Diesel,Individual,Manual,Second Owner
Renault Duster 110PS Diesel RxZ AWD,2017.0,700000,60000.0,Diesel,Individual,Manual,First Owner
Maruti Alto K10 VXI,2017.0,300000,31489.0,Petrol,Individual,Manual,First Owner
Hyundai i20 1.4 Asta Option,2018.0,830000,40000.0,Diesel,Individual,Manual,First Owner
Mahindra Quanto C6,2013.0,220000,110000.0,Diesel,Individual,Manual,First Owner
Tata Indigo LX Dicor,2009.0,130000,50000.0,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Magna,2012.0,330000,44000.0,Petrol,Individual,Manual,First Owner
Honda City 1.5 S MT,2010.0,254999,90000.0,Petrol,Individual,Manual,Second Owner
Hyundai Verna 1.6 SX VTVT (O),2014.0,600000,50000.0,Petrol,Individual,Manual,Second Owner
Hyundai i10 Magna,2012.0,210000,50000.0,Petrol,Individual,Manual,First Owner
Maruti Zen Estilo 1.1 LXI BSIII,2007.0,120000,81366.0,Petrol,Individual,Manual,First Owner
Maruti Esteem Vxi - BSIII,2006.0,95000,110000.0,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2006.0,229999,300000.0,Diesel,Individual,Manual,First Owner
Hyundai Verna Transform VTVT,2010.0,229999,70000.0,Petrol,Individual,Manual,First Owner
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,400000,100000.0,Diesel,Individual,Manual,First Owner
Maruti Gypsy King Hard Top Ambulance BSIV,2005.0,300000,70000.0,Petrol,Individual,Manual,Second Owner
Ford Figo Diesel Celebration Edition,2013.0,300000,50000.0,Diesel,Individual,Manual,First Owner
Ford Fiesta 1.4 SXi TDCi,2009.0,80000,180000.0,Diesel,Individual,Manual,Second Owner
Maruti 800 AC,2008.0,80000,50000.0,Petrol,Individual,Manual,Second Owner
Maruti Esteem Vxi,2007.0,100000,90000.0,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Quadrajet LS,2012.0,300000,110000.0,Diesel,Individual,Manual,First Owner
Maruti Baleno Zeta Automatic,2018.0,700000,26000.0,Petrol,Individual,Automatic,First Owner
Maruti Vitara Brezza ZDi Plus,2016.0,975000,65000.0,Diesel,Individual,Manual,First Owner
Chevrolet Captiva LT,2009.0,500000,130000.0,Diesel,Individual,Manual,First Owner
Renault Duster 85PS Diesel RxL Optional,2013.0,550000,75000.0,Diesel,Individual,Manual,Second Owner
Nissan Terrano XV Premium 110 PS,2014.0,550000,110000.0,Diesel,Individual,Manual,Second Owner
Maruti Alto K10 2010-2014 VXI,2014.0,240000,50000.0,Petrol,Individual,Manual,First Owner
Maruti 800 Std,1997.0,50000,80000.0,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Aura 1.2 Safire,2009.0,120000,80000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto 800 LXI,2013.0,900000,60000.0,Petrol,Individual,Manual,Second Owner
Honda City 1.5 V MT,2009.0,250000,,Petrol,Individual,Manual,Second Owner
Renault KWID 1.0 RXT Optional,2017.0,280000,36000.0,Petrol,Individual,Manual,First Owner
Tata Indica Vista Terra Quadrajet 1.3L BS IV,2010.0,85000,87000.0,Diesel,Individual,Manual,First Owner
Tata Indica Vista Terra 1.4 TDI,2011.0,90000,80000.0,Diesel,Individual,Manual,First Owner
Chevrolet Enjoy TCDi LT 8 Seater,2015.0,500000,50000.0,Diesel,Individual,Manual,First Owner
Maruti 800 Std,2013.0,200000,60000.0,Petrol,Individual,Manual,First Owner
Renault KWID RXT,2015.0,250000,50000.0,Petrol,Individual,Manual,First Owner
Maruti Swift Dzire VDI,2014.0,185000,40000.0,Diesel,Individual,Manual,Third Owner
Hyundai i10 Magna 1.1,2008.0,100000,60000.0,Petrol,Individual,Manual,Second Owner
Toyota Etios VXD,2015.0,610000,55000.0,Diesel,Individual,Manual,First Owner
Mahindra Quanto C8,2012.0,290000,80000.0,Diesel,Individual,Manual,First Owner
Mahindra Xylo E9,2012.0,300000,295000.0,Diesel,Individual,Manual,First Owner
Hyundai EON Era Plus,2015.0,225000,80000.0,Petrol,Individual,Manual,First Owner
Maruti Alto K10 VXI,2017.0,320000,50000.0,Petrol,Individual,Manual,Second Owner
Tata Indigo CR4,2012.0,135000,158000.0,Diesel,Individual,Manual,Third Owner
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2006.0,400000,400000.0,Diesel,Individual,Manual,Third Owner
Maruti Wagon R VXI BS IV,2016.0,400000,25000.0,Petrol,Individual,Manual,First Owner
Hyundai i20 Active 1.2 S,2017.0,570000,35000.0,Petrol,Individual,Manual,First Owner
Maruti Ignis 1.2 Zeta BSIV,2018.0,500000,12000.0,Petrol,Individual,Manual,First Owner
Maruti Omni MPI STD BSIV,2015.0,130000,70000.0,Petrol,Individual,Manual,First Owner
Tata Tiago 1.2 Revotron XZ,2018.0,360000,4000.0,Petrol,Individual,Manual,First Owner
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000,10832.0,Petrol,Dealer,Manual,First Owner
Hyundai i10 Era,2009.0,250000,50000.0,Petrol,Individual,Manual,First Owner
Nissan Sunny XL,2016.0,600000,19495.0,Petrol,Dealer,Manual,First Owner
Renault Duster 85PS Diesel RxL Plus,2013.0,570000,62668.0,Diesel,Dealer,Manual,First Owner
Mahindra XUV500 W6 2WD,2013.0,850000,85710.0,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel EXI,2011.0,250000,55130.0,Diesel,Dealer,Manual,Second Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,580000,63356.0,Diesel,Dealer,Manual,Second Owner
Toyota Fortuner 3.0 Diesel,2012.0,1680000,129627.0,Diesel,Dealer,Manual,First Owner
Chevrolet Spark 1.0 LT,2010.0,180000,15000.0,Petrol,Individual,Manual,First Owner
Tata Tiago 1.2 Revotron XE,2017.0,300000,50000.0,Petrol,Individual,Manual,First Owner
Toyota Etios Liva VX,2012.0,269000,70000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto K10 VXI,,231999,20000.0,Petrol,Individual,Manual,First Owner
Chevrolet Beat LS,2011.0,150000,60000.0,Petrol,Individual,Manual,Third Owner
Hyundai Grand i10 Asta Option,2017.0,495000,5000.0,Petrol,Individual,Manual,First Owner
Maruti Ciaz VXi,2014.0,700000,15000.0,Petrol,Individual,Manual,First Owner
Datsun GO Plus T BSIV,2018.0,400000,4400.0,Petrol,Individual,Manual,Second Owner
Mahindra Xylo H4,2019.0,599000,15000.0,Diesel,Individual,Manual,Third Owner
Renault Duster 85PS Diesel RxL Optional,2013.0,421000,45000.0,Diesel,Individual,Manual,First Owner
Ford EcoSport 1.5 Diesel Trend BSIV,2018.0,841000,1000.0,Diesel,Individual,Manual,First Owner
Hyundai i10 Magna 1.1L,2014.0,295000,38500.0,Petrol,Individual,Manual,First Owner
Hyundai i10 Sportz,2011.0,220000,25000.0,Petrol,Individual,Manual,First Owner
Ford Classic 1.4 Duratorq LXI,2013.0,250000,35000.0,Diesel,Individual,Manual,First Owner
Toyota Fortuner 3.0 Diesel,2009.0,1100000,110000.0,Diesel,Individual,Manual,Second Owner
Hyundai Verna 1.6 VTVT,2012.0,300000,40000.0,Petrol,Individual,Manual,First Owner
Chevrolet Aveo U-VA 1.2,2007.0,80000,110000.0,Petrol,Individual,Manual,Second Owner
Chevrolet Beat Diesel LT,2013.0,215000,20000.0,Diesel,Individual,Manual,Third Owner
Hyundai EON Magna Plus,2012.0,245000,14987.0,Petrol,Dealer,Manual,First Owner
Ford EcoSport 1.5 TDCi Titanium BSIV,2016.0,650000,25061.0,Diesel,Dealer,Manual,First Owner
Ford Ecosport 1.5 Diesel Titanium,2017.0,760000,42494.0,Diesel,Dealer,Manual,First Owner
Honda Amaze S i-Dtech,2014.0,395000,44875.0,Diesel,Dealer,Manual,First Owner
Ford Figo Diesel EXI,2014.0,280000,89741.0,Diesel,Dealer,Manual,Second Owner
Honda Jazz 1.5 S i DTEC,2016.0,495000,65000.0,Diesel,Dealer,Manual,First Owner
Honda Jazz 1.5 VX i DTEC,2016.0,525000,35000.0,Diesel,Dealer,Manual,First Owner
Toyota Innova 2.5 GX 8 STR BSIV,2009.0,420000,347089.0,Diesel,Dealer,Manual,First Owner
Tata New Safari DICOR 2.2 VX 4x2,2010.0,210000,34500.0,Diesel,,Manual,First Owner
Hyundai i20 Active 1.2 S,2018.0,650000,30000.0,Petrol,Individual,Manual,First Owner
BMW 3 Series 320d Luxury Line,2018.0,2300000,39000.0,Diesel,Individual,Automatic,First Owner
Ford Freestyle Titanium Plus Diesel BSIV,2019.0,525000,16000.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R LXI CNG,2010.0,195000,80000.0,CNG,Individual,Manual,Second Owner
Maruti Ertiga SHVS VDI,2016.0,650000,60000.0,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 T6 Plus,2015.0,540000,110000.0,Diesel,Individual,Manual,First Owner
Maruti Alto 800 LXI,2014.0,180000,61000.0,Petrol,Individual,Manual,First Owner
Mahindra Bolero Power Plus ZLX,2017.0,750000,,Diesel,Individual,Manual,First Owner
Maruti Ertiga SHVS ZDI Plus,2018.0,980000,50000.0,Diesel,Individual,Manual,First Owner
Fiat Grande Punto EVO 90HP 1.3 Sport,2014.0,250000,90000.0,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz AT,2018.0,550000,35000.0,Petrol,Individual,Automatic,First Owner
Volkswagen Vento 1.6 Highline,2015.0,509999,43000.0,Petrol,Individual,Manual,Second Owner
Maruti Alto K10 LXI,2017.0,320000,50000.0,Petrol,Individual,Manual,First Owner
Hyundai EON D Lite,2016.0,275000,25000.0,Petrol,Individual,Manual,First Owner
Mahindra XUV500 W8 2WD,2013.0,550000,222252.0,Diesel,Individual,Manual,First Owner
Maruti Wagon R VXI Minor,2009.0,145000,50000.0,Petrol,Individual,Manual,Second Owner
Fiat Grande Punto Emotion 90Hp,2013.0,250000,80000.0,Diesel,Individual,Manual,First Owner
Hyundai Verna 1.6 SX,2012.0,520000,35000.0,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2007.0,95000,,Petrol,Individual,Manual,Second Owner
Toyota Innova 2.5 V Diesel 7-seater,2011.0,725000,110000.0,Diesel,Individual,Manual,Third Owner
Maruti 800 AC,2006.0,55000,70000.0,Petrol,Individual,Manual,Second Owner
Honda City i DTEC VX,2014.0,600000,100000.0,Diesel,,Manual,First Owner
Volkswagen Vento New Diesel Highline,2013.0,330000,120000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire VDI,2015.0,470000,89000.0,Diesel,Individual,Manual,First Owner
Maruti Swift ZDi,2013.0,365000,120000.0,Diesel,Individual,Manual,First Owner
Hyundai EON Magna Plus,2013.0,250000,40000.0,Petrol,Individual,Manual,Second Owner
Maruti Wagon R VXI BS IV,2017.0,430000,17000.0,Petrol,Individual,Manual,First Owner
Maruti Swift VDI,2013.0,400000,125000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire ZXI,2015.0,615000,110000.0,Petrol,Individual,Manual,Second Owner
Ford Figo Diesel Titanium,2011.0,150000,120000.0,Diesel,Individual,Manual,Second Owner
Ford Figo Diesel ZXI,2014.0,240000,90000.0,Diesel,Individual,Manual,First Owner
Mahindra Scorpio S10 7 Seater,2014.0,800000,90000.0,Diesel,Individual,Manual,First Owner
Hyundai EON LPG Magna Plus,2015.0,240000,110000.0,LPG,Individual,Manual,First Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000,87000.0,Diesel,Individual,Manual,Second Owner
Mahindra Scorpio LX,2014.0,800000,15000.0,Diesel,Individual,Manual,First Owner
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000,70000.0,Petrol,Individual,Manual,First Owner
Ford Fiesta Classic 1.6 Duratec CLXI,2012.0,350000,38000.0,Petrol,Individual,Manual,First Owner
Honda City 1.5 V MT,2011.0,300000,64000.0,Petrol,Individual,Manual,Second Owner
Tata Sumo Gold EX BSIII,2015.0,399000,,Diesel,Individual,Manual,First Owner
Mahindra Bolero DI,2011.0,300000,110000.0,Diesel,Individual,Manual,First Owner
Maruti A-Star AT VXI,2012.0,150000,70000.0,Petrol,Individual,Automatic,First Owner
Chevrolet Cruze LTZ,2010.0,320000,60000.0,Diesel,Individual,Manual,Third Owner
Tata Hexa XM,2018.0,1280000,17000.0,Diesel,Individual,Manual,First Owner
Renault KWID 1.0 RXT Optional,2017.0,300000,13000.0,Petrol,Individual,Manual,Second Owner
Nissan Terrano XL Plus ICC WT20 SE,2016.0,1000000,60000.0,Diesel,Individual,Manual,First Owner
Mitsubishi Pajero Sport 4X4,2012.0,1090000,120000.0,Diesel,Individual,Manual,Second Owner
Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012.0,450000,97000.0,Diesel,Individual,Manual,
Tata Indica GLS BS IV,2007.0,60000,130000.0,Petrol,Individual,Manual,Second Owner
Maruti Swift Dzire ZXI,2013.0,500000,50000.0,Petrol,Individual,Manual,First Owner
Tata Indigo CR4,2012.0,200000,120000.0,Diesel,Individual,Manual,Second Owner
Ford Ecosport 1.5 DV5 MT Titanium,2015.0,650000,68000.0,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2006.0,60000,100000.0,Petrol,Individual,Manual,Second Owner
Maruti Ertiga VDI,2013.0,250999,80000.0,Diesel,Individual,Manual,First Owner
Hyundai Accent Executive CNG,2012.0,185000,67000.0,CNG,Dealer,Manual,Second Owner
Maruti Alto K10 VXI,2015.0,155000,60000.0,Petrol,,Manual,First Owner
Maruti Swift VXI,2019.0,600000,5000.0,Petrol,Individual,Manual,First Owner
Renault KWID RXE,2016.0,300000,20000.0,Petrol,Individual,Manual,First Owner
Hyundai Creta 1.6 E Plus,2018.0,850000,12500.0,Petrol,Individual,Manual,First Owner
Maruti Eeco CNG 5 Seater AC BSIV,2019.0,470000,4000.0,CNG,Individual,Manual,First Owner
Ford Figo 1.2P Titanium MT,2019.0,600000,25000.0,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,700000,,Diesel,Individual,Manual,Second Owner
Maruti Wagon R LXI DUO BSIII,2007.0,70000,162000.0,LPG,Individual,Manual,First Owner
Toyota Fortuner 3.0 Diesel,2010.0,1250000,205000.0,Diesel,Individual,Manual,Second Owner
Audi A6 2.8 FSI,2008.0,650000,70000.0,Petrol,Individual,Automatic,Third Owner
Hyundai Xcent 1.2 CRDi S,2018.0,450000,70000.0,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W8 2WD,,750000,100000.0,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G (Diesel) 7 Seater,2013.0,775000,70000.0,Diesel,Individual,Manual,Second Owner
Hyundai Santa Fe 4X4,2011.0,800000,220000.0,Diesel,Individual,Manual,First Owner
Honda Amaze E i-Vtech,2015.0,360000,80000.0,Petrol,Individual,Manual,Second Owner
Toyota Corolla Altis Diesel D4DG,2010.0,250000,120000.0,Diesel,Individual,Manual,First Owner
Jeep Compass 2.0 Longitude Option BSIV,2017.0,1490000,22038.0,Diesel,Individual,Manual,First Owner
Nissan Terrano XL 110 PS,2013.0,600000,80000.0,Diesel,Individual,Manual,First Owner
Maruti Alto LX,2010.0,120000,90000.0,Petrol,Individual,Manual,First Owner
Tata New Safari DICOR 2.2 EX 4x2,2012.0,320000,140000.0,Diesel,Individual,Manual,Second Owner
Mahindra Thar 4X2,2011.0,400000,120000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire ZDI,2015.0,302000,60000.0,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel LT,2011.0,130000,80000.0,Diesel,Individual,Manual,Second Owner
Maruti Swift Dzire LXI Option,2014.0,150000,60000.0,Petrol,Individual,Manual,Second Owner
Tata Indica Vista Aura Plus 1.3 Quadrajet,2012.0,200000,90000.0,Diesel,Individual,Manual,Second Owner
Toyota Innova 2.5 G1 BSIV,2012.0,950000,80000.0,Diesel,Individual,Manual,First Owner
Maruti Swift Vdi BSIII,2008.0,120000,175000.0,Diesel,Individual,Manual,Second Owner
Mahindra XUV500 W7 BSIV,2019.0,1400000,10000.0,Diesel,Individual,Manual,First Owner
Hyundai i20 1.2 Asta Option,2017.0,620000,65000.0,Petrol,Individual,Manual,First Owner
Toyota Innova 2.5 GX 8 STR BSIV,2012.0,449000,90000.0,Diesel,Individual,Manual,First Owner
Maruti Alto LXi,2007.0,100000,70000.0,Petrol,Individual,Manual,First Owner
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018.0,600000,2500.0,Petrol,,Manual,First Owner
Honda Amaze VX i-DTEC,2016.0,700000,35000.0,Diesel,Individual,Manual,First Owner
Chevrolet Beat Diesel LT,2012.0,250000,40000.0,Diesel,Individual,Manual,First Owner
Maruti Baleno RS 1.0 Petrol,2018.0,550000,63000.0,Petrol,Individual,Manual,First Owner
Skoda Superb Ambition 2.0 TDI CR AT,2013.0,675000,,Diesel,Dealer,Automatic,First Owner
Nissan Terrano XL Plus 85 PS,2015.0,530000,,Diesel,Dealer,Manual,First Owner
Chevrolet Enjoy TCDi LT 7 Seater,2014.0,325000,71014.0,Diesel,Dealer,Manual,First Owner
Renault Scala Diesel RxL,2015.0,370000,60000.0,Diesel,Dealer,Manual,First Owner
Skoda Rapid 1.5 TDI Ambition,2014.0,360000,70000.0,Diesel,Individual,Manual,First Owner
Skoda Superb LK 1.8 TSI AT,2012.0,650000,60000.0,Petrol,Dealer,Automatic,First Owner
Ford Fiesta 1.5 TDCi Titanium,2012.0,199000,92000.0,Diesel,Dealer,Manual,Third Owner
Mahindra Quanto C6,2014.0,285000,89126.0,Diesel,Individual,Manual,
Volkswagen Jetta 1.9 TDI Comfortline DSG,2009.0,260000,134000.0,Diesel,Individual,Automatic,First Owner
Maruti Ciaz 1.4 AT Zeta,2019.0,869999,15000.0,Petrol,Dealer,Automatic,First Owner
Hyundai Grand i10 1.2 CRDi Magna,2016.0,425000,42500.0,Diesel,Dealer,Manual,First Owner
Chevrolet Cruze LTZ AT,2012.0,490000,42000.0,Diesel,Dealer,Automatic,First Owner
Mahindra XUV500 AT W8 FWD,2015.0,750000,,Diesel,Individual,Automatic,Second Owner
Honda City 1.5 EXI,2004.0,125000,110000.0,Petrol,Individual,Manual,Third Owner
Fiat Linea 1.3 Emotion,2014.0,221000,131365.0,Diesel,Individual,Manual,First Owner
Volkswagen Vento 1.5 TDI Highline AT,2016.0,724000,48980.0,Diesel,Dealer,Automatic,First Owner
Honda Amaze VX AT i-Vtech,2014.0,440000,46000.0,Petrol,Dealer,Automatic,First Owner
Chevrolet Spark 1.0 LS,2009.0,70000,60000.0,Petrol,Individual,Manual,Third Owner
Maruti Baleno Delta Diesel,2015.0,511000,,Diesel,Dealer,Manual,First Owner
Maruti S-Cross Alpha DDiS 200 SH,2016.0,790000,22000.0,Diesel,Dealer,Manual,First Owner
Hyundai i20 1.2 Asta Option,2017.0,640000,,Petrol,Individual,Manual,First Owner
Hyundai Santro Xing GLS,2009.0,120000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner
Chevrolet Beat Diesel LT,2012.0,126000,98900.0,Diesel,Individual,Manual,Third Owner
Chevrolet Beat Diesel LT,2012.0,120000,125000.0,Diesel,Individual,Manual,First Owner
Mahindra TUV 300 T4 Plus,2017.0,650000,60000.0,Diesel,Individual,Manual,First Owner
Hyundai Grand i10 Asta,2014.0,450000,80000.0,Petrol,Individual,Manual,Second Owner
Maruti Zen Estilo LXI Green (CNG),2010.0,110000,80000.0,CNG,Individual,Manual,Fourth & Above Owner
Mahindra Bolero Power Plus Plus AC BSIV PS,2017.0,600000,,Diesel,Individual,Manual,First Owner
Mahindra XUV500 W8 4WD,2012.0,620000,80000.0,Diesel,Individual,Manual,Second Owner
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,600000,30000.0,Diesel,Individual,Manual,First Owner
Mahindra Bolero Power Plus ZLX,2018.0,795000,35000.0,Diesel,Individual,Manual,First Owner
Tata Winger Deluxe - Hi Roof (AC),2011.0,300000,180000.0,Diesel,Individual,Manual,Third Owner
Renault Lodgy 85PS RxL,2015.0,495000,60000.0,Diesel,Individual,Manual,First Owner
Audi A4 3.0 TDI Quattro,2013.0,1580000,86000.0,Diesel,Dealer,Automatic,First Owner
Audi Q3 2.0 TDI Quattro Premium Plus,2015.0,1750000,127643.0,Diesel,Dealer,Automatic,First Owner
Tata Hexa XTA,2018.0,1350000,34000.0,Diesel,Individual,Automatic,First Owner
Mahindra Xylo D4,2014.0,350000,145000.0,Diesel,Individual,Manual,First Owner
Datsun RediGO AMT 1.0 S,2018.0,300000,,Petrol,Individual,Automatic,First Owner
Tata Zest Revotron 1.2T XMS,2018.0,400000,54000.0,Petrol,Dealer,Manual,Second Owner
Audi A6 2.0 TDI  Design Edition,2014.0,1750000,102354.0,Diesel,Dealer,Automatic,First Owner
Maruti Zen LX,1999.0,70000,70000.0,Petrol,Individual,Manual,Fourth & Above Owner
Nissan Sunny XL D,2018.0,500000,70000.0,Diesel,Individual,Manual,First Owner
Audi Q3 35 TDI Quattro Technology,2017.0,2575000,36000.0,Diesel,Dealer,Automatic,First Owner
Honda Brio VX,2014.0,345000,58000.0,Petrol,Dealer,Manual,First Owner
Tata Indigo CR4,2013.0,220000,100000.0,Diesel,Individual,Manual,First Owner
Audi Q5 2.0 TFSI Quattro Premium Plus,2014.0,1850000,62237.0,Petrol,Dealer,Automatic,First Owner
Hyundai Santro Xing XL eRLX Euro III,2005.0,114999,90000.0,Petrol,Dealer,Manual,Second Owner
